hts8,mfn_ad_val_rate,mfn_specific_rate,mexico_ad_val_rate,mexico_specific_rate,begin_effect_date,hs6
63079085,0.058,0.0,0.0,0.0,2020-07-01,630790
63079089,0.07,0.0,0.0,0.0,2020-07-01,630790
63079098,0.07,0.0,0.0,0.0,2020-07-01,630790
63080000,0.114,0.0,0.0,0.0,2020-07-01,630800
63090000,0.0,0.0,,,2008-01-01,630900
63101010,0.0,0.0,,,2008-01-01,631010
63101020,0.0,0.0,,,1989-01-01,631010
63109010,0.0,0.055,0.0,0.0,2020-07-01,631090
63109020,0.0,0.0,,,1989-01-01,631090
64011000,0.375,0.0,0.0,0.0,2023-01-01,640110
64019230,0.0,0.0,,,1999-01-01,640192
64019260,0.046,0.0,0.0,0.0,2020-07-01,640192
64019290,0.375,0.0,0.0,0.0,2023-01-01,640192
64019910,0.375,0.0,0.0,0.0,2023-01-01,640199
64019930,0.25,0.0,0.0,0.0,2023-01-01,640199
64019960,0.375,0.0,0.0,0.0,2023-01-01,640199
64019980,0.0,0.0,,,1999-01-01,640199
64019990,0.375,0.0,0.0,0.0,2023-01-01,640199
64021200,0.0,0.0,,,1999-01-01,640212
64021905,0.06,0.0,0.0,0.0,2020-07-01,640219
64021915,0.051,0.0,0.0,0.0,2020-07-01,640219
64021930,0.0,0.0,,,1999-01-01,640219
64021950,0.32,0.76,0.0,0.0,2020-07-01,640219
64021970,0.17,0.76,0.0,0.0,2020-07-01,640219
64021990,0.09,0.0,0.0,0.0,2020-07-01,640219
64022000,0.0,0.0,,,1999-01-01,640220
64029105,0.06,0.0,0.0,0.0,2020-07-01,640291
64029110,0.375,0.0,0.0,0.0,2023-01-01,640291
64029116,0.24,0.0,0.0,0.0,2020-07-01,640291
64029120,0.375,0.9,0.0,0.0,2023-01-01,640291
64029126,0.2,0.9,0.0,0.0,2023-01-01,640291
64029130,0.2,0.0,0.0,0.0,2020-07-01,640291
64029140,0.06,0.0,0.0,0.0,2020-07-01,640291
64029142,0.2,0.0,0.0,0.0,2023-01-01,640291
64029150,0.375,0.0,0.0,0.0,2023-01-01,640291
64029160,0.48,0.0,0.0,0.0,2020-07-01,640291
64029170,0.375,0.9,0.0,0.0,2020-07-01,640291
64029180,0.2,0.9,0.0,0.0,2023-01-01,640291
64029190,0.2,0.0,0.0,0.0,2023-01-01,640291
64029904,0.06,0.0,0.0,0.0,2020-07-01,640299
64029908,0.375,0.0,0.0,0.0,2023-01-01,640299
64029912,0.24,0.0,0.0,0.0,2020-07-01,640299
64029916,0.375,0.9,0.0,0.0,2023-01-01,640299
64029919,0.2,0.9,0.0,0.0,2023-01-01,640299
64029921,0.2,0.0,0.0,0.0,2020-07-01,640299
64029923,0.08,0.0,0.0,0.0,2020-07-01,640299
64029925,0.125,0.0,0.0,0.0,2020-07-01,640299
64029927,0.03,0.0,0.0,0.0,2020-07-01,640299
64029931,0.06,0.0,0.0,0.0,2020-07-01,640299
64029932,0.2,0.0,0.0,0.0,2023-01-01,640299
64029933,0.375,0.0,0.0,0.0,2023-01-01,640299
64029941,0.125,0.0,0.0,0.0,2020-07-01,640299
64029949,0.375,0.0,0.0,0.0,2020-07-01,640299
64029961,0.125,0.0,0.0,0.0,2020-07-01,640299
64029969,0.48,0.0,0.0,0.0,2020-07-01,640299
64029971,0.125,0.0,0.0,0.0,2020-07-01,640299
64029979,0.375,0.9,0.0,0.0,2020-07-01,640299
64029980,0.2,0.9,0.0,0.0,2023-01-01,640299
64029990,0.2,0.0,0.0,0.0,2023-01-01,640299
64031230,0.0,0.0,,,1996-01-01,640312
64031260,0.0,0.0,,,1999-01-01,640312
64031910,0.05,0.0,0.0,0.0,2020-07-01,640319
64031920,0.0,0.0,,,1999-01-01,640319
64031930,0.085,0.0,0.0,0.0,2020-07-01,640319
64031940,0.043,0.0,0.0,0.0,2020-07-01,640319
64031950,0.1,0.0,0.0,0.0,2020-07-01,640319
64031970,0.0,0.0,,,1999-01-01,640319
64032000,0.0,0.0,,,1999-01-01,640320
64034030,0.05,0.0,0.0,0.0,2020-07-01,640340
64034060,0.085,0.0,0.0,0.0,2020-07-01,640340
64035111,0.0,0.0,,,2007-01-01,640351
64035130,0.05,0.0,0.0,0.0,2020-07-01,640351
64035160,0.085,0.0,0.0,0.0,2020-07-01,640351
64035190,0.1,0.0,0.0,0.0,2020-07-01,640351
64035910,0.0,0.0,,,2007-01-01,640359
64035915,0.025,0.0,0.0,0.0,2020-07-01,640359
64035930,0.05,0.0,0.0,0.0,2020-07-01,640359
64035960,0.085,0.0,0.0,0.0,2020-07-01,640359
64035990,0.1,0.0,0.0,0.0,2020-07-01,640359
64039111,0.0,0.0,,,2007-01-01,640391
64039130,0.05,0.0,0.0,0.0,2020-07-01,640391
64039160,0.085,0.0,0.0,0.0,2020-07-01,640391
64039190,0.1,0.0,0.0,0.0,2020-07-01,640391
64039910,0.0,0.0,,,2007-01-01,640399
64039920,0.08,0.0,0.0,0.0,2020-07-01,640399
64039940,0.05,0.0,0.0,0.0,2020-07-01,640399
64039960,0.085,0.0,0.0,0.0,2020-07-01,640399
64039975,0.07,0.0,0.0,0.0,2020-07-01,640399
64039990,0.1,0.0,0.0,0.0,2020-07-01,640399
64041120,0.105,0.0,0.0,0.0,2020-07-01,640411
64041141,0.075,0.0,0.0,0.0,2020-07-01,640411
64041149,0.375,0.0,0.0,0.0,2020-07-01,640411
64041151,0.075,0.0,0.0,0.0,2020-07-01,640411
64041159,0.48,0.0,0.0,0.0,2020-07-01,640411
64041161,0.075,0.0,0.0,0.0,2020-07-01,640411
64041169,0.375,0.0,0.0,0.0,2020-07-01,640411
64041171,0.075,0.0,0.0,0.0,2020-07-01,640411
64041175,0.125,0.0,0.0,0.0,2020-07-01,640411
64041179,0.375,0.9,0.0,0.0,2020-07-01,640411
64041181,0.075,0.0,0.0,0.0,2020-07-01,640411
64041185,0.125,0.0,0.0,0.0,2020-07-01,640411
64041189,0.2,0.9,0.0,0.0,2020-07-01,640411
64041190,0.2,0.0,0.0,0.0,2023-01-01,640411
64041915,0.105,0.0,0.0,0.0,2020-07-01,640419
64041920,0.375,0.0,0.0,0.0,2023-01-01,640419
64041925,0.075,0.0,0.0,0.0,2020-07-01,640419
64041930,0.125,0.0,0.0,0.0,2020-07-01,640419
64041936,0.075,0.0,0.0,0.0,2020-07-01,640419
64041937,0.125,0.0,0.0,0.0,2020-07-01,640419
64041939,0.375,0.0,0.0,0.0,2020-07-01,640419
64041942,0.075,0.0,0.0,0.0,2020-07-01,640419
64041947,0.125,0.0,0.0,0.0,2020-07-01,640419
64041949,0.375,0.0,0.0,0.0,2020-07-01,640419
64041952,0.075,0.0,0.0,0.0,2020-07-01,640419
64041957,0.125,0.0,0.0,0.0,2020-07-01,640419
64041959,0.48,0.0,0.0,0.0,2020-07-01,640419
64041961,0.125,0.0,0.0,0.0,2020-07-01,640419
64041969,0.375,0.0,0.0,0.0,2020-07-01,640419
64041972,0.075,0.0,0.0,0.0,2020-07-01,640419
64041977,0.125,0.0,0.0,0.0,2020-07-01,640419
64041979,0.375,0.9,0.0,0.0,2020-07-01,640419
64041982,0.075,0.0,0.0,0.0,2020-07-01,640419
64041987,0.125,0.0,0.0,0.0,2020-07-01,640419
64041989,0.2,0.9,0.0,0.0,2020-07-01,640419
64041990,0.09,0.0,0.0,0.0,2020-07-01,640419
64042020,0.15,0.0,0.0,0.0,2020-07-01,640420
64042040,0.1,0.0,0.0,0.0,2020-07-01,640420
64042060,0.375,0.0,0.0,0.0,2020-07-01,640420
64051000,0.1,0.0,0.0,0.0,2020-07-01,640510
64052030,0.075,0.0,0.0,0.0,2020-07-01,640520
64052060,0.025,0.0,0.0,0.0,2020-07-01,640520
64052090,0.125,0.0,0.0,0.0,2020-07-01,640520
64059020,0.038,0.0,0.0,0.0,2020-07-01,640590
64059090,0.125,0.0,0.0,0.0,2020-07-01,640590
64061005,0.085,0.0,0.0,0.0,2020-07-01,640610
64061010,0.1,0.0,0.0,0.0,2020-07-01,640610
64061020,0.105,0.0,0.0,0.0,2020-07-01,640610
64061025,0.336,0.0,0.0,0.0,2020-07-01,640610
64061030,0.262,0.63,0.0,0.0,2020-07-01,640610
64061035,0.137,0.62,0.0,0.0,2020-07-01,640610
64061040,0.075,0.0,0.0,0.0,2020-07-01,640610
64061045,0.06,0.0,0.0,0.0,2020-07-01,640610
64061050,0.262,0.0,0.0,0.0,2020-07-01,640610
64061060,0.0,0.0,,,1995-01-01,640610
64061065,0.0,0.0,,,1999-01-01,640610
64061070,0.0,0.0,,,1989-01-01,640610
64061072,0.112,0.0,0.0,0.0,2020-07-01,640610
64061077,0.112,0.0,0.0,0.0,2020-07-01,640610
64061085,0.045,0.0,0.0,0.0,2020-07-01,640610
64061090,0.045,0.0,0.0,0.0,2020-07-01,640610
64062000,0.027,0.0,0.0,0.0,2020-07-01,640620
64069010,0.026,0.0,0.0,0.0,2020-07-01,640690
64069015,0.149,0.0,0.0,0.0,2020-07-01,640690
64069030,0.053,0.0,0.0,0.0,2020-07-01,640690
64069060,0.0,0.0,,,2012-02-03,640690
64069090,0.0,0.0,,,2012-02-03,640690
65010030,0.0,0.0,,,1999-01-01,650100
65010060,0.014,0.96,0.0,0.0,2020-07-01,650100
65010090,0.103,0.103,0.0,0.0,2020-07-01,650100
65020020,0.034,0.34,0.0,0.0,2020-07-01,650200
65020040,0.04,0.0,0.0,0.0,2020-07-01,650200
65020060,0.0,0.0,,,1999-01-01,650200
65020090,0.068,0.0,0.0,0.0,2020-07-01,650200
65040030,0.06,0.0,0.0,0.0,2020-12-30,650400
65040060,0.046,0.94,0.0,0.0,2020-12-30,650400
65040090,0.068,0.0,0.0,0.0,2020-07-01,650400
65050001,0.064,0.0,0.0,0.0,2020-07-01,650500
65050004,0.0,0.0,,,2012-02-03,650500
65050008,0.063,0.019,0.0,0.0,2020-07-01,650500
65050015,0.079,0.0,0.0,0.0,2020-07-01,650500
65050020,0.075,0.0,0.0,0.0,2020-07-01,650500
65050025,0.075,0.0,0.0,0.0,2020-07-01,650500
65050030,0.077,0.254,0.0,0.0,2020-07-01,650500
65050040,0.079,0.31,0.0,0.0,2020-07-01,650500
65050050,0.068,0.0,0.0,0.0,2020-07-01,650500
65050060,0.07,0.2,0.0,0.0,2020-07-01,650500
65050070,0.068,0.0,0.0,0.0,2020-07-01,650500
65050080,0.068,0.187,0.0,0.0,2020-07-01,650500
65050090,0.075,0.207,0.0,0.0,2020-07-01,650500
65061030,0.0,0.0,,,1999-01-01,650610
65061060,0.0,0.0,,,1999-01-01,650610
65069100,0.0,0.0,,,1999-01-01,650691
65069930,0.033,0.0,0.0,0.0,2020-07-01,650699
65069960,0.085,0.0,0.0,0.0,2020-07-01,650699
65070000,0.0,0.0,,,1999-01-01,650700
66011000,0.065,0.0,0.0,0.0,2020-12-30,660110
66019100,0.0,0.0,,,1999-01-01,660191
66019900,0.082,0.0,0.0,0.0,2020-07-01,660199
66020000,0.04,0.0,0.0,0.0,2020-07-01,660200
66032030,0.0,0.0,,,1995-01-01,660320
66032090,0.12,0.0,0.0,0.0,2020-07-01,660320
66039041,0.0,0.0,,,2007-01-01,660390
66039081,0.052,0.0,0.0,0.0,2020-07-01,660390
67010030,0.047,0.0,0.0,0.0,2020-07-01,670100
67010060,0.047,0.0,0.0,0.0,2020-07-01,670100
67021020,0.084,0.0,0.0,0.0,2020-12-30,670210
67021040,0.034,0.0,0.0,0.0,2020-12-30,670210
67029010,0.047,0.0,0.0,0.0,2020-07-01,670290
67029035,0.09,0.0,0.0,0.0,2020-07-01,670290
67029065,0.17,0.0,0.0,0.0,2020-07-01,670290
67030030,0.0,0.0,,,1999-01-01,670300
67030060,0.0,0.0,,,1999-01-01,670300
67041100,0.0,0.0,,,1999-01-01,670411
67041900,0.0,0.0,,,1999-01-01,670419
67042000,0.0,0.0,,,1999-01-01,670420
67049000,0.0,0.0,,,1999-01-01,670490
68010000,0.028,0.0,0.0,0.0,2020-07-01,680100
68021000,0.048,0.0,0.0,0.0,2020-07-01,680210
68022110,0.042,0.0,0.0,0.0,2020-07-01,680221
68022150,0.019,0.0,0.0,0.0,2020-07-01,680221
68022300,0.037,0.0,0.0,0.0,2020-07-01,680223
68022910,0.049,0.0,0.0,0.0,2020-12-30,680229
68022990,0.06,0.0,0.0,0.0,2020-12-30,680229
68029105,0.025,0.0,0.0,0.0,2020-07-01,680291
68029115,0.049,0.0,0.0,0.0,2020-07-01,680291
68029120,0.042,0.0,0.0,0.0,2020-07-01,680291
68029125,0.037,0.0,0.0,0.0,2020-07-01,680291
68029130,0.047,0.0,0.0,0.0,2020-07-01,680291
68029200,0.049,0.0,0.0,0.0,2020-07-01,680292
68029300,0.037,0.0,0.0,0.0,2020-07-01,680293
68029900,0.065,0.0,0.0,0.0,2020-07-01,680299
68030010,0.033,0.0,0.0,0.0,2020-07-01,680300
68030050,0.0,0.0,,,1999-01-01,680300
68041000,0.0,0.0,,,1989-01-01,680410
68042100,0.0,0.0,,,1999-01-01,680421
68042210,0.02,0.05,0.0,0.0,2020-07-01,680422
68042240,0.0,0.0,,,1999-01-01,680422
68042260,0.0,0.0,,,1999-01-01,680422
68042300,0.0,0.0,,,1989-01-01,680423
68043000,0.0,0.0,,,1989-01-01,680430
68051000,0.0,0.0,,,1999-01-01,680510
68052000,0.0,0.0,,,1999-01-01,680520
68053010,0.0,0.0,,,1999-01-01,680530
68053050,0.0,0.0,,,1989-01-01,680530
68061000,0.039,0.0,0.0,0.0,2020-07-01,680610
68062000,0.0,0.0,,,1999-01-01,680620
68069000,0.0,0.0,,,1999-01-01,680690
68071000,0.0,0.0,,,1999-01-01,680710
68079000,0.027,0.0,0.0,0.0,2020-07-01,680790
68080000,0.0,0.0,,,1989-01-01,680800
68091100,0.0,0.0,,,1999-01-01,680911
68091900,0.03,0.0,0.0,0.0,2020-07-01,680919
68099000,0.0,0.0,,,1999-01-01,680990
68101100,0.032,0.0,0.0,0.0,2020-07-01,681011
68101912,0.049,0.0,0.0,0.0,2020-07-01,681019
68101914,0.09,0.0,0.0,0.0,2020-07-01,681019
68101950,0.039,0.0,0.0,0.0,2020-07-01,681019
68109100,0.0,0.0,,,1999-01-01,681091
68109900,0.0,0.0,,,1999-01-01,681099
68114000,0.0,0.0,,,2007-01-01,681140
68118100,0.0,0.0,,,2007-01-01,681181
68118200,0.0,0.0,,,2007-01-01,681182
68118910,0.0,0.0,,,2012-02-03,681189
68118990,0.0,0.0,,,2012-02-03,681189
68128010,0.083,0.0,0.0,0.0,2020-07-01,681280
68128090,0.0,0.0,,,2007-01-01,681280
68129110,0.083,0.0,0.0,0.0,2020-07-01,681291
68129190,0.0,0.0,,,2007-01-01,681291
68129910,0.0,0.0,,,2022-01-27,681299
68129920,0.0,0.0,,,2022-01-27,681299
68129990,0.0,0.0,,,2022-01-27,681299
68132000,0.0,0.0,,,2007-01-01,681320
68138100,0.0,0.0,,,2007-01-01,681381
68138900,0.0,0.0,,,2007-01-01,681389
68141000,0.027,0.0,0.0,0.0,2020-07-01,681410
68149000,0.026,0.0,0.0,0.0,2020-07-01,681490
68151100,0.0,0.0,,,2022-01-27,681511
68151200,0.0,0.0,,,2022-01-27,681512
68151300,0.0,0.0,,,2022-01-27,681513
68151900,0.0,0.0,,,2022-01-27,681519
68152000,0.0,0.0,,,1989-01-01,681520
68159100,0.0,0.0,,,2022-01-27,681591
68159920,0.0,0.0,,,1989-01-01,681599
68159941,0.0,0.0,,,2022-01-27,681599
69010000,0.0,0.0,,,1999-01-01,690100
69021010,0.0,0.0,,,1993-01-01,690210
69021050,0.0,0.0,,,1999-01-01,690210
69022010,0.0,0.0,,,1993-01-01,690220
69022050,0.0,0.0,,,1999-01-01,690220
69029010,0.0,0.0,,,1993-01-01,690290
69029050,0.0,0.0,,,1999-01-01,690290
69031000,0.0,0.0,,,1999-01-01,690310
69032000,0.0,0.0,,,1999-01-01,690320
69039000,0.0,0.0,,,1999-01-01,690390
69041000,0.0,0.0,,,1991-01-01,690410
69049000,0.0,0.0,,,1999-01-01,690490
69051000,0.135,0.0,0.0,0.0,2020-07-01,690510
69059000,0.032,0.0,0.0,0.0,2020-07-01,690590
69060000,0.0,0.0,,,1999-01-01,690600
69072110,0.1,0.0,,,2021-01-01,690721
69072120,0.1,0.0,,,2021-01-01,690721
69072130,0.1,0.0,,,2021-01-01,690721
69072140,0.085,0.0,,,2021-01-01,690721
69072190,0.085,0.0,,,2021-01-01,690721
69072210,0.1,0.0,,,2021-01-01,690722
69072220,0.1,0.0,,,2021-01-01,690722
69072230,0.1,0.0,0.0,0.0,2021-01-01,690722
69072240,0.085,0.0,0.0,0.0,2021-01-01,690722
69072290,0.085,0.0,0.0,0.0,2021-01-01,690722
69072310,0.1,0.0,0.0,0.0,2021-01-01,690723
69072320,0.1,0.0,0.0,0.0,2021-01-01,690723
69072330,0.1,0.0,0.0,0.0,2021-01-01,690723
69072340,0.085,0.0,0.0,0.0,2021-01-01,690723
69072390,0.085,0.0,0.0,0.0,2021-01-01,690723
69073010,0.1,0.0,0.0,0.0,2021-01-01,690730
69073020,0.1,0.0,0.0,0.0,2021-01-01,690730
69073030,0.1,0.0,0.0,0.0,2021-01-01,690730
69073040,0.085,0.0,0.0,0.0,2021-01-01,690730
69073090,0.085,0.0,0.0,0.0,2021-01-01,690730
69074010,0.1,0.0,0.0,0.0,2021-01-01,690740
69074020,0.1,0.0,0.0,0.0,2021-01-01,690740
69074030,0.1,0.0,0.0,0.0,2021-01-01,690740
69074040,0.085,0.0,0.0,0.0,2021-01-01,690740
69074090,0.085,0.0,0.0,0.0,2021-01-01,690740
69091120,0.0,0.0,,,1999-01-01,690911
69091140,0.045,0.0,0.0,0.0,2020-07-01,690911
69091200,0.04,0.0,0.0,0.0,2020-07-01,690912
69091910,0.0,0.0,,,1999-01-01,690919
69091950,0.04,0.0,0.0,0.0,2021-01-01,690919
69099000,0.04,0.0,0.0,0.0,2020-07-01,690990
69101000,0.058,0.0,0.0,0.0,2020-07-01,691010
69109000,0.057,0.0,0.0,0.0,2020-07-01,691090
69111010,0.25,0.0,0.0,0.0,2021-01-01,691110
69111015,0.08,0.0,0.0,0.0,2020-07-01,691110
69111025,0.06,0.0,0.0,0.0,2020-07-01,691110
69111035,0.26,0.0,0.0,0.0,2021-01-01,691110
69111037,0.08,0.0,0.0,0.0,2020-07-01,691110
69111038,0.06,0.0,0.0,0.0,2020-07-01,691110
69111041,0.063,0.0,0.0,0.0,2020-07-01,691110
69111045,0.14,0.0,0.0,0.0,2021-01-01,691110
69111052,0.08,0.0,0.0,0.0,2021-01-01,691110
69111058,0.06,0.0,0.0,0.0,2020-07-01,691110
69111060,0.208,0.0,0.0,0.0,2021-01-01,691110
69111080,0.208,0.0,0.0,0.0,2020-07-01,691110
69119000,0.054,0.0,0.0,0.0,2020-07-01,691190
69120010,0.007,0.0,0.0,0.0,2020-07-01,691200
69120020,0.28,0.0,0.0,0.0,2021-01-01,691200
69120035,0.098,0.0,0.0,0.0,2020-07-01,691200
69120039,0.045,0.0,0.0,0.0,2021-01-01,691200
69120041,0.039,0.0,0.0,0.0,2020-07-01,691200
69120044,0.1,0.0,0.0,0.0,2020-07-01,691200
69120045,0.045,0.0,0.0,0.0,2020-07-01,691200
69120046,0.098,0.0,0.0,0.0,2020-07-01,691200
69120048,0.098,0.0,0.0,0.0,2020-07-01,691200
69120050,0.06,0.0,0.0,0.0,2020-07-01,691200
69131010,0.0,0.0,,,1999-01-01,691310
69131020,0.033,0.0,0.0,0.0,2020-07-01,691310
69131050,0.0,0.0,,,1995-01-01,691310
69139010,0.0,0.0,,,1999-01-01,691390
69139020,0.0,0.0,,,1999-01-01,691390
69139030,0.0,0.0,,,1999-01-01,691390
69139050,0.06,0.0,0.0,0.0,2020-07-01,691390
69141040,0.0,0.0,,,1995-01-01,691410
69141080,0.09,0.0,0.0,0.0,2020-07-01,691410
69149041,0.0,0.0,,,2007-01-01,691490
69149080,0.056,0.0,0.0,0.0,2020-07-01,691490
70010010,0.0,0.0,,,1999-01-01,700100
70010020,0.03,0.0,0.0,0.0,2022-01-27,700100
70010051,0.0,0.0,,,2022-01-27,700100
70021010,0.039,0.0,0.0,0.0,2020-07-01,700210
70021020,0.0,0.0,,,1999-01-01,700210
70022010,0.0,0.0,,,1999-01-01,700220
70022050,0.06,0.0,0.0,0.0,2020-07-01,700220
70023100,0.0,0.0,,,1999-01-01,700231
70023200,0.06,0.0,0.0,0.0,2020-07-01,700232
70023900,0.06,0.0,0.0,0.0,2020-07-01,700239
70031200,0.014,0.0,0.0,0.0,2020-07-01,700312
70031900,0.013,0.0,0.0,0.0,2020-07-01,700319
70032000,0.011,0.0,0.0,0.0,2020-07-01,700320
70033000,0.063,0.0,0.0,0.0,2020-07-01,700330
70042010,0.0,0.0,,,1999-01-01,700420
70042020,0.016,0.01,0.0,0.0,2020-07-01,700420
70042050,0.072,0.0,0.0,0.0,2020-07-01,700420
70049005,0.0,0.0,,,1999-01-01,700490
70049010,0.0,0.0,,,1999-01-01,700490
70049015,0.0,0.0,,,1999-01-01,700490
70049020,0.0,0.0,,,1999-01-01,700490
70049025,0.0,0.007,0.0,0.0,2020-07-01,700490
70049030,0.0,0.0,,,1999-01-01,700490
70049040,0.0,0.0,,,1999-01-01,700490
70049050,0.05,0.0,0.0,0.0,2020-07-01,700490
70051040,0.0,0.0,,,1995-01-01,700510
70051080,0.044,0.0,0.0,0.0,2020-07-01,700510
70052110,0.004,0.145,0.0,0.0,2020-07-01,700521
70052120,0.056,0.0,0.0,0.0,2020-07-01,700521
70052904,0.0,0.0,,,1995-01-01,700529
70052908,0.0,0.187,0.0,0.0,2020-07-01,700529
70052914,0.0,0.0,,,1995-01-01,700529
70052918,0.0,0.145,0.0,0.0,2020-07-01,700529
70052925,0.049,0.0,0.0,0.0,2020-07-01,700529
70053000,0.0,0.291,0.0,0.0,2020-07-01,700530
70060010,0.088,0.0,0.0,0.0,2020-12-30,700600
70060020,0.064,0.0,0.0,0.0,2020-12-30,700600
70060040,0.049,0.0,0.0,0.0,2020-12-30,700600
70071100,0.055,0.0,0.0,0.0,2020-07-01,700711
70071900,0.05,0.0,0.0,0.0,2020-07-01,700719
70072111,0.049,0.0,0.0,0.0,2022-01-27,700721
70072151,0.049,0.0,0.0,0.0,2022-01-27,700721
70072900,0.049,0.0,0.0,0.0,2020-07-01,700729
70080000,0.039,0.0,0.0,0.0,2020-07-01,700800
70091000,0.039,0.0,0.0,0.0,2020-07-01,700910
70099110,0.078,0.0,0.0,0.0,2020-07-01,700991
70099150,0.065,0.0,0.0,0.0,2023-01-01,700991
70099210,0.078,0.0,0.0,0.0,2020-07-01,700992
70099250,0.065,0.0,0.0,0.0,2023-01-01,700992
70101000,0.0,0.0,,,1999-01-01,701010
70102020,0.025,0.0,0.0,0.0,2020-07-01,701020
70102030,0.052,0.0,0.0,0.0,2020-07-01,701020
70109005,0.0,0.0,,,2002-01-10,701090
70109020,0.025,0.0,0.0,0.0,2020-07-01,701090
70109030,0.052,0.0,0.0,0.0,2020-07-01,701090
70109050,0.0,0.0,,,2002-01-10,701090
70111010,0.0,0.0,,,1999-01-01,701110
70111050,0.046,0.0,0.0,0.0,2020-07-01,701110
70112010,0.052,0.0,0.0,0.0,2021-01-01,701120
70112045,0.0,0.0,,,2007-01-01,701120
70112085,0.052,0.0,0.0,0.0,2021-01-01,701120
70119000,0.066,0.0,0.0,0.0,2020-07-01,701190
70131010,0.069,0.0,0.0,0.0,2020-07-01,701310
70131050,0.26,0.0,0.0,0.0,2021-01-01,701310
70132210,0.15,0.0,0.0,0.0,2021-01-01,701322
70132220,0.14,0.0,0.0,0.0,2021-01-01,701322
70132230,0.073,0.0,0.0,0.0,2020-07-01,701322
70132250,0.03,0.0,0.0,0.0,2020-07-01,701322
70132805,0.125,0.0,0.0,0.0,2021-01-01,701328
70132810,0.285,0.0,0.0,0.0,2020-07-01,701328
70132820,0.225,0.0,0.0,0.0,2020-07-01,701328
70132830,0.113,0.0,0.0,0.0,2021-01-01,701328
70132840,0.05,0.0,0.0,0.0,2020-07-01,701328
70132850,0.075,0.0,0.0,0.0,2021-01-01,701328
70132860,0.05,0.0,0.0,0.0,2021-01-01,701328
70133310,0.15,0.0,0.0,0.0,2021-01-01,701333
70133320,0.14,0.0,0.0,0.0,2021-01-01,701333
70133330,0.073,0.0,0.0,0.0,2020-07-01,701333
70133350,0.03,0.0,0.0,0.0,2020-07-01,701333
70133705,0.125,0.0,0.0,0.0,2021-01-01,701337
70133710,0.285,0.0,0.0,0.0,2020-07-01,701337
70133720,0.225,0.0,0.0,0.0,2020-07-01,701337
70133730,0.113,0.0,0.0,0.0,2021-01-01,701337
70133740,0.05,0.0,0.0,0.0,2020-07-01,701337
70133750,0.075,0.0,0.0,0.0,2021-01-01,701337
70133760,0.05,0.0,0.0,0.0,2021-01-01,701337
70134110,0.15,0.0,0.0,0.0,2021-01-01,701341
70134120,0.14,0.0,0.0,0.0,2021-01-01,701341
70134130,0.105,0.0,0.0,0.0,2021-01-01,701341
70134150,0.03,0.0,0.0,0.0,2020-08-01,701341
70134210,0.125,0.0,0.0,0.0,2021-01-01,701342
70134220,0.225,0.0,0.0,0.0,2021-01-01,701342
70134230,0.113,0.0,0.0,0.0,2021-01-01,701342
70134240,0.072,0.0,0.0,0.0,2020-07-01,701342
70134910,0.125,0.0,0.0,0.0,2021-01-01,701349
70134920,0.225,0.0,0.0,0.0,2020-07-01,701349
70134930,0.113,0.0,0.0,0.0,2021-01-01,701349
70134940,0.072,0.0,0.0,0.0,2020-07-01,701349
70134950,0.15,0.0,0.0,0.0,2021-01-01,701349
70134960,0.072,0.0,0.0,0.0,2020-07-01,701349
70139110,0.2,0.0,0.0,0.0,2021-01-01,701391
70139120,0.14,0.0,0.0,0.0,2021-01-01,701391
70139130,0.105,0.0,0.0,0.0,2021-01-01,701391
70139150,0.06,0.0,0.0,0.0,2020-07-01,701391
70139910,0.15,0.0,0.0,0.0,2021-01-01,701399
70139920,0.125,0.0,0.0,0.0,2021-01-01,701399
70139930,0.09,0.0,0.0,0.0,2020-07-01,701399
70139935,0.066,0.0,0.0,0.0,2020-07-01,701399
70139940,0.38,0.0,0.0,0.0,2021-01-01,701399
70139950,0.3,0.0,0.0,0.0,2021-01-01,701399
70139960,0.15,0.0,0.0,0.0,2021-01-01,701399
70139970,0.072,0.0,0.0,0.0,2020-07-01,701399
70139980,0.113,0.0,0.0,0.0,2021-01-01,701399
70139990,0.072,0.0,0.0,0.0,2020-07-01,701399
70140010,0.041,0.0,0.0,0.0,2020-07-01,701400
70140020,0.05,0.0,0.0,0.0,2020-07-01,701400
70140030,0.034,0.0,0.0,0.0,2020-07-01,701400
70140050,0.033,0.0,0.0,0.0,2020-07-01,701400
70151000,0.0,0.0,,,1999-01-01,701510
70159010,0.0,0.0,,,1999-01-01,701590
70159020,0.0,0.0,,,1995-01-01,701590
70159050,0.0,0.0,,,1999-01-01,701590
70161000,0.027,0.0,0.0,0.0,2020-12-30,701610
70169010,0.08,0.0,0.0,0.0,2020-07-01,701690
70169050,0.05,0.0,0.0,0.0,2020-07-01,701690
70171030,0.0,0.0,,,2000-01-01,701710
70171060,0.046,0.0,0.0,0.0,2020-07-01,701710
70172000,0.067,0.0,0.0,0.0,2020-07-01,701720
70179010,0.0,0.0,,,1999-01-01,701790
70179050,0.067,0.0,0.0,0.0,2020-07-01,701790
70181010,0.04,0.0,0.0,0.0,2020-07-01,701810
70181020,0.0,0.0,,,1999-01-01,701810
70181050,0.0,0.0,,,1999-01-01,701810
70182000,0.05,0.0,0.0,0.0,2020-07-01,701820
70189010,0.032,0.0,0.0,0.0,2020-07-01,701890
